ProjectID,Supplier,Year,Avg_Invoice_Amount,Total_Invoice_Count
Tesoro_2014,KINERGY MARKETING LLC,2011,51632.64,782
Sunoco_2017,P3 PARTNERS LLC,2016,51583.66,74
Sanchez_2018,LIBERTY MATERIALS INC,2015,51571.6,122
Anadarko_2014,C-PORT/STONE LLC,2013,51563.19,1737
Tesoro_2014,FIDELITY INVESTMENTS,2011,51549.88,2521
Tesoro_2014,GE BETZ INC,2011,51526.7,58
Tesoro_2014,NUSTAR SHORE TERMINALS LLC,2013,51515.33,105
Anadarko_2014,PRECISION COMPLETION & PRODUCTION,2013,51487.43,228
Anadarko_2018,M-I LLC,2017,51467.25,261
ETP_2017,LARRETT ENERGY SERVICES INC,2016,51455.0,92
Anadarko_2014,"NOVITEX ENTERPRISE SOLUTIONS, INC.",2012,51443.39,51
Anadarko_2014,PIONEER DRILLING COMPANY,2011,51398.38,200
Anadarko_2018,H & S CONSTRUCTORS INC,2017,51398.03,458
Williams_2017,CISCO SYSTEMS CAPITAL CORP,2014,51371.84,89
Anadarko_2014,STRATA SERVICES INTERNATIONAL INC,2011,51311.99,69
Sunoco_2017,TMC FRANCHISE CORPORATION,2016,51289.51,69
Anadarko_2014,WESTERN FALCON INC,2014,51279.01,63
Anadarko_2014,STATE OF KANSAS,2013,51109.58,72
NobleEnergy_2018,ORACLE AMERICA INC,2016,51056.87,55
NobleEnergy_2018,EXPRO HOLDINGS US INC,2015,51017.03,59
Anadarko_2014,ELECTRICIDADE DE MOCAMBIQUE,2013,51002.17,147
Anadarko_2014,NALCO FAB TECH LLC,2011,50997.12,145
ChevronPhillips_2012,INGENIA POLYMERS INC,2011,50940.28,141
Anadarko_2014,UINTA DEVELOPMENT COMPANY,2013,50917.08,82
Williams_2017,AECOM TECHNICAL SERVICES INC,2015,50914.17,105
Anadarko_2014,LOUISIANA CRANE & CONSTRUCTION LLC,2013,50911.45,1674
Williams_2017,INTECSEA INC,2015,50892.65,55
Anadarko_2014,XCEL ENERGY,2012,50890.08,60
ETP_2016,CDM RESOURCE MANAGEMENT LLC,2015,50859.73,362
ChevronPhillips_2012,METALTEK INTERNATIONAL INC,2011,50832.73,85
NobleEnergy_2018,QES WIRELINE LLC,2017,50804.2,125
Anadarko_2014,TDW TD WILLIAMSON INC PIGGING,2012,50767.44,61
ETP_2016,ITI INTERNATIONAL LLC,2015,50767.27,100
Anadarko_2014,BOURLAND & LEVERICH SUPPLY CO LLC,2013,50692.35,3666
Sunoco_2017,DUPRE LOGISTICS LLC,2015,50592.07,153
Anadarko_2014,RJ TAYLOR WYATT LLC,2013,50543.64,136
Anadarko_2014,C-PORT/STONE LLC,2011,50451.61,714
Williams_2017,EFFICIENT PIPELINE LLC,2016,50415.59,154
Chemours_2016,AGUILA MANTENIMIENTO INDUSTRIAL,2016,50400.24,174
ETP_2016,WEDGE ENERGY SERVICES LLC,2015,50377.86,169
Tesoro_2014,ETHANOL PRODUCTS LLC,2013,50305.57,7368
Chemours_2016,ARKEMA INC,2016,50245.88,224
Tesoro_2014,WORLEYPARSONS UNIFIELD,2012,50182.64,276
Anadarko_2018,SCHLUMBERGER TECHNOLOGY CORPORATION,2017,50135.72,3054
NobleEnergy_2018,C-LOGISTICS LLC,2016,50114.75,75
NobleEnergy_2018,BAKER HUGHES OILFIELD OPERATION INC,2016,50087.63,679
NobleEnergy_2018,LEED FABRICATION SERVICES LLC,2017,50069.19,441
Anadarko_2014,WILLIAMS PARTNERS LP,2012,50017.11,160
Anadarko_2014,PETROMOC,2011,50004.52,223
Tesoro_2014,TSO - NORTHERN CALIFORNIA (0800),2013,50001.75,932
Chemours_2016,TRAMMO INC,2016,49984.65,131
ETP_2016,OPRONA INC,2015,49806.09,77
Anadarko_2014,TEXAS PIPE AND SUPPLY CO LTD,2013,49789.17,71
ChevronPhillips_2012,TARGA MIDSTREAM SERVICES,2010,49761.78,124
ChevronPhillips_2012,ADVANCED AROMATICS LP,2010,49742.65,124
Williams_2017,CISCO SYSTEMS CAPITAL CORP,2015,49740.29,82
Anadarko_2014,DRALCO SYSTEMS LLC,2011,49720.85,62
Anadarko_2014,CETCO ENERGY SERVICES COMPANY LLC,2012,49706.39,138
Anadarko_2014,DHL MOCAMBIQUE,2013,49687.18,67
Tesoro_2014,CHS INC,2011,49659.67,76
ETP_2016,R&N MANUFACTURING LTD,2015,49653.79,56
ChevronPhillips_2012,TEXAS PETROCHEMICALS LP,2008,49645.15,108
Anadarko_2014,DC WELDING & CONSTRUCTION,2011,49560.42,82
MarathonOil_2013,MIKE DANIEL CONSTRUCTION INC,2012,49550.98,92
Anadarko_2014,MRW TECHNOLOGIES INC,2014,49541.83,67
Anadarko_2018,SERVTECH INC,2017,49475.66,70
Anadarko_2014,ANCHOR DRILLING FLUIDS USA INC,2013,49475.42,374
Anadarko_2014,PIONEER DRILLING COMPANY,2012,49445.93,192
Anadarko_2014,BOS SOLUTIONS INC,2012,49441.46,135
Tesoro_2014,OLYMPIC TUG & BARGE INC,2013,49434.82,418
Tesoro_2014,NUSTAR SHORE TERMINALS LLC,2012,49321.81,129
Anadarko_2014,DIRECTIONS,2013,49277.34,72
MarathonOil_2013,NUOVO PIGNONE SPA,2012,49260.99,435
Sanchez_2018,ANCHOR DRILLING FLUIDS USA LLC,2015,49161.78,125
ChevronPhillips_2012,CHEMTURA  CORPORATION,2009,49120.66,215
ETP_2016,BRIDGEFIELD ELECTRICAL SERVICES INC,2015,49119.18,294
NobleEnergy_2018,FMC TECHNOLOGIES SURFACE INTEGRATED SERVICES INC,2014,49114.7,72
Sanchez_2018,C&J SPEC-RENT SERVICES INC,2018,48983.42,236
NobleEnergy_2018,DANOS & CUROLE MARINE CONTRACTORS LLC,2015,48938.48,127
Anadarko_2014,ANR PIPELINE CO,2011,48813.85,67
Anadarko_2014,XTO ENERGY INC,2013,48810.34,53
Anadarko_2014,"PPI QUALITY AND ASSET MANAGEMENT, L",2014,48732.99,309
ETP_2017,BIG ELK ENERGY SYSTEMS LLC,2016,48706.37,111
ChevronPhillips_2012,ALBEMARLE CORPORATION,2010,48582.48,345
Sanchez_2018,QWIK PIPE 2013,2017,48581.51,95
Williams_2017,UNIVERSAL FIELD SERVICES INC,2016,48517.42,207
Williams_2017,HILSCHER-CLARKE ELECTRIC COMPANY,2014,48506.89,302
ETP_2016,FOUTZ & BURSUM CONSTRUCTION CO INC,2015,48321.79,76
Anadarko_2018,WORTHINGTON INDUSTRIES INC,2017,48301.61,128
ChevronPhillips_2012,ALBEMARLE CORPORATION,2011,48299.25,392
Chemours_2016,TRINITY INDUSTRIAL SERVICES LLC,2016,48206.26,71
Anadarko_2014,PEMBA APARTHOTEL,2012,48153.82,104
Anadarko_2014,KEITH HOWELL CHAUFFEUR SERVICES,2013,48099.7,72
Williams_2017,PEERLESS MANUFACTURING CO,2015,48092.93,55
ETP_2016,LEGACY FIELD SERVICES LLC,2015,48073.77,374
Anadarko_2014,DHL MOCAMBIQUE,2012,48052.82,77
Anadarko_2014,DIRECTIONS,2011,48018.78,72
ETP_2017,GEOENGINEERS INC,2016,48016.93,99
MarathonOil_2013,SCHLUMBERGER TECHNOLOGY CORP,2011,47998.63,112
MarathonOil_2013,LONG INDUSTRIES INC,2012,47922.52,66
Williams_2017,PENNSYLVANIA ELECTRIC CO,2014,47892.55,231
Anadarko_2018,LEGEND ENERGY SERVICES LLC,2017,47831.66,347
Sunoco_2017,COASTAL TRANSPORT CO INC,2015,47696.65,268
Anadarko_2014,WILDCAT WIRELINE LLC,2014,47668.52,54
Anadarko_2014,FLUID DISPOSAL SPECIALTIES INC,2013,47653.22,96
Anadarko_2014,WILDCAT WIRELINE LLC,2012,47632.2,163
Anadarko_2018,BOLLORE AFRICA LOGISTICS COTE D'IVO,2017,47625.26,273
Williams_2017,WEST STATES ENERGY CONTRACTORS INC,2014,47476.11,104
Anadarko_2018,VIKING COIL TUBING LLC,2017,47467.95,114
Anadarko_2014,RISK AND STRATEGIC MANAGEMENT CORP.,2013,47420.77,113
Anadarko_2014,INEFP,2011,47414.19,74
Anadarko_2014,WET OILFIELD SERVICE LLC,2013,47403.63,70
ETP_2016,NMR PIPELINE LLC,2015,47351.65,392
Tesoro_2014,JONES DAY,2012,47294.94,52
NobleEnergy_2018,MORGAN COUNTY RURAL ELECTRIC ASSN,2016,47285.42,130
Anadarko_2014,STERLING CONSTRUCTION,2013,47265.58,505
Chemours_2016,URS CORP,2016,47255.84,206
Anadarko_2014,XCEL ENERGY,2011,47255.8,55
Anadarko_2018,HTK INTERNATIONAL L C,2017,47239.46,98
Anadarko_2018,3G CONSTRUCTION INC,2017,47066.33,89
Anadarko_2014,MAUND FAMILY LIMITED PARTNERSHIP,2014,47059.53,52
NobleEnergy_2018,CTAP LLC,2016,47045.76,736
Anadarko_2014,BLACKHAWK SPECIALTY TOOLS,2014,47014.82,130
Anadarko_2014,BOURLAND & LEVERICH SUPPLY CO LLC,2014,46966.66,2622
ETP_2016,PRIMARY STEEL PRODUCTS INC,2015,46958.2,89
Chemours_2016,GREAT LAKES CHEMICAL CORP,2016,46951.45,77
Anadarko_2018,B&L PIPECO SERVICES INC,2017,46910.53,1997
Anadarko_2014,NALCO FAB TECH LLC,2013,46907.34,327
MarathonOil_2013,JOHN W STONE OIL DISTRIBUTOR LLC,2012,46905.3,94
NobleEnergy_2018,HELMERICH & PAYNE INTNL DRILLING CO,2015,46884.56,994
Tesoro_2014,TIDEWATER BARGE LINES INC,2012,46847.19,120
NobleEnergy_2018,CLARIANT CORPORATION,2017,46663.47,227
Anadarko_2014,CSC INTERESTS INC,2011,46634.43,58
Anadarko_2014,MAUND FAMILY LIMITED PARTNERSHIP,2013,46632.71,52
Anadarko_2014,ACCURATE MEASUREMENT CONTROLS INC,2013,46625.76,68
Anadarko_2014,"HARDROCK DIRECTIONAL DRILLING, LLC",2012,46572.77,109
Williams_2017,PRECISION PIPELINE LLC,2016,46562.59,177
MarathonOil_2013,HALLIBURTON ENERGY SERVICES,2011,46495.66,103
Williams_2017,STERLING CONSTRUCTION MANAGEMENT LLC,2017,46483.63,174
Chemours_2016,PERSTORP INC,2016,46475.59,53
Anadarko_2014,NALCO FAB TECH LLC,2012,46408.52,283
Anadarko_2014,EXTREME WELL TESTING LLC,2014,46375.2,74
Anadarko_2018,DHL INTERNATIONAL (UK) LTD,2017,46347.55,53
MarathonOil_2013,FESCO LTD PETROLEUM ENGINEERS,2011,46343.86,93
Anadarko_2014,PETROLEUM COORDINATORS INC,2014,46341.7,123
Tesoro_2014,GE BETZ INC,2013,46325.25,181
Tesoro_2014,ARCHER DANIELS MIDLAND COMPANY,2011,46293.74,2482
Sanchez_2018,CREST PUMPING TECHNOLOGIES,2018,46248.73,129
NobleEnergy_2018,ONESUBSEA LLC,2016,46178.54,59
Anadarko_2014,PRECISION COMPLETION & PRODUCTION,2014,46171.24,154
Williams_2017,CITY OF FORT WORTH (TX),2015,46149.11,94
NobleEnergy_2018,RCS LLC,2015,46148.66,63
Anadarko_2014,WILDCAT WIRELINE LLC,2013,46133.67,303
NobleEnergy_2018,CARRIZO OIL & GAS INC,2017,46110.69,51
ETP_2016,MOORE CONTROL SYSTEMS INC,2015,46100.08,71
NobleEnergy_2018,BOWMAN ENERGY SERVICES LLC,2017,46052.73,155
Anadarko_2014,DOUG FERGUSON,2013,46045.25,830
ETP_2017,EDGEN MURRAY CORPORATION,2016,46024.08,337
NobleEnergy_2018,BAKER HUGHES OILFIELD OPERATION INC,2017,46018.41,853
Williams_2017,WOOD GROUP USA INC,2014,46012.38,60
Tesoro_2014,EURENCO INC,2013,45894.4,264
NobleEnergy_2018,DESCO ACQUISITION LLC,2015,45866.34,59
Anadarko_2014,B. L. STANLEY LTD,2011,45829.26,72
MarathonOil_2013,TWIN EAGLE CONSULTING LLC,2012,45790.86,146
Chemours_2016,MINERA MUZQUIZ S A DE C V,2016,45775.98,57
ETP_2016,MIRATECH GROUP LLC,2015,45736.14,224
Sanchez_2018,PADRE TUBULAR INC,2015,45725.27,158
ETP_2016,JOE DIRT EXCAVATING INC,2015,45655.65,89
ChevronPhillips_2012,CHEMTURA  CORPORATION,2008,45615.24,176
Williams_2017,LONQUIST & CO LLC,2016,45614.74,273
ChevronPhillips_2012,INGENIA POLYMERS INC,2010,45602.91,140
Williams_2017,FOSS OIL ENERGY SERVICES INC,2015,45597.51,60
Anadarko_2014,PRECISION ENERGY SERVICES INC,2012,45590.7,513
Sanchez_2018,SIDEWINDER DRILLING INC,2015,45581.32,223
MarathonOil_2013,HEALTH DESIGN PLUS,2012,45566.24,97
Anadarko_2018,BIDELL GAS COMPRESSION INC.,2017,45490.13,245
Sunoco_2017,KINDER MORGAN LIQUIDS,2016,45479.69,74
ChevronPhillips_2012,ORGANIC SPECIALTY COMPANY INC,2011,45447.67,67
Williams_2017,GRANDE OILFIELD LLC,2017,45445.1,52
Anadarko_2014,LA BANDERA RANCH LP,2011,45402.76,52
Anadarko_2014,WILLKIE FARR & GALLAGHER LLP,2012,45388.44,69
Williams_2017,LIGHTNING CONSTRUCTION INC,2015,45365.68,292
Anadarko_2014,UINTA DEVELOPMENT COMPANY,2011,45352.0,114
Williams_2017,STANDARD INDUSTRIAL STRUCTURES CORP,2015,45298.39,87
Anadarko_2014,ALPHA CUSTOMS SERVICES LTD,2013,45234.55,51
ETP_2016,VALERUS FIELD SOLUTIONS LP,2015,45217.7,57
Williams_2017,OPTIV SECURITY INC,2015,45214.41,82
Anadarko_2018,SOONER PIPE LLC,2017,45145.8,2080
ETP_2016,ENERFLEX ENERGY SYSTEMS INC,2014,44997.69,94
Williams_2017,WILLBROS ENGINEERS (US) LLC,2014,44962.19,80
Tesoro_2014,INNOSPEC FUEL SPECIALTIES,2011,44951.29,72
ETP_2016,GE OIL & GAS INC *DO NOT USE*,2015,44912.54,72
MarathonOil_2013,CAMERON SOLUTIONS INC FKA NATIONAL TANK COMPANY,2012,44892.05,325
Anadarko_2014,STATE OF KANSAS,2012,44851.74,79
Williams_2017,SAGEBRUSH PIPELINE EQUIPMENT CO INC,2016,44840.42,55
Chemours_2016,BULK LIFT INTERNATIONAL INC,2016,44815.83,72
ETP_2017,TRC ENVIRONMENTAL CORPORATION,2016,44798.73,225
Anadarko_2014,ATLAS JAYMAR SERVICOS DE,2011,44773.83,143
Sanchez_2018,C&J SPEC-RENT SERVICES INC,2017,44726.21,412
ChevronPhillips_2012,INVENSYS SYSTEMS INC,2009,44713.5,55
Anadarko_2014,THE PRIDE SERVICES CO INC,2012,44701.65,118
NobleEnergy_2018,COG OPERATING LLC,2017,44651.0,80
MarathonOil_2013,SHPS,2012,44598.19,64
Anadarko_2018,ELY AND ASSOCIATES CORPORATION,2017,44597.52,140
Anadarko_2014,GE OIL & GAS WIRELINE SERVICES INC,2012,44514.12,107
Williams_2017,AEP OHIO,2015,44501.44,68
ChevronPhillips_2012,INGENIA POLYMERS INC,2008,44470.94,76
ETP_2016,ZEECO INC,2015,44455.63,87
Anadarko_2014,BLAZER CONSTRUCTION INC,2013,44453.88,53
ChevronPhillips_2012,METROPLEX CONTROL SYSTEMS,2011,44346.09,82
Tesoro_2014,GREAT BASIN INDUSTRIAL INC,2012,44275.53,62
MarathonOil_2013,"MITCHELL JR, M R DBA BOB MITCHELL JR",2012,44257.57,93
ChevronPhillips_2012,MONT BELVIEU CAVERNS LLC,2011,44252.86,65
Anadarko_2014,HMTBP HOLDINGS INC,2013,44252.47,69
Sunoco_2017,HMS Host,2016,44215.74,98
ChevronPhillips_2012,ALBEMARLE CORPORATION,2009,44134.94,297
ETP_2016,GENERAL ELECTRIC CAPITAL,2015,44099.0,95
Anadarko_2014,CLEAR CREEK WELL SERVICE INC,2012,44076.12,66
Anadarko_2018,RECORDSONLINE LLC,2017,44059.52,276
Tesoro_2014,AMERICAN BIODIESEL INC,2013,43980.8,99
ETP_2017,RAILROAD COMMISSION OF TEXAS,2016,43862.23,135
Anadarko_2014,PIPE EXCHANGE,2013,43710.53,577
Tesoro_2014,HONEYWELL INTERNATIONAL INC,2012,43705.33,218
ETP_2016,APPLE ELECTRICAL CONTRACTORS INC,2015,43702.02,61
Anadarko_2014,MARTIN RESOURCE MANAGEMENT CORP,2014,43688.52,898
Tesoro_2014,HARTLAND RENEWABLE FUELS,2012,43684.42,106
Williams_2017,BRIGADIER PIPELINES INC,2013,43675.96,83
Williams_2017,DEWBERRY ENGINEERS INC,2015,43656.32,95
Williams_2017,CRAIN BROTHERS INC,2016,43654.6,70
ChevronPhillips_2012,EI DUPONT DE NEMOURS & COMPANY,2008,43574.54,75
NobleEnergy_2018,REDI ENGINEERING SERVICES LLC,2016,43571.19,57
ETP_2016,STATE OF NEW MEXICO,2015,43529.12,81
ChevronPhillips_2012,CHEMTURA,2008,43528.63,127
Sunoco_2017,HMS HOST,2016,43501.33,67
Anadarko_2014,FULBRIGHT & JAWORSKI LLP,2011,43473.86,78
Tesoro_2014,"IOWA TANKLINES, INC.",2012,43468.37,105
Anadarko_2014,POSSE HERRERA & RUIZ SA,2013,43453.74,98
Chemours_2016,DEVALL COMMERCIAL BARGE LINE INC,2016,43452.01,73
Anadarko_2014,CDK PERFORATING LLC,2014,43413.19,91
Chemours_2016,WATCO TRANSLOADING LLC,2016,43394.2,53
Williams_2017,PENNSYLVANIA ELECTRIC CO,2017,43289.43,110
ETP_2016,EZEFLOW INC,2015,43274.64,175
Anadarko_2014,M-I LLC,2011,43196.26,2647
Anadarko_2018,WOOD GROUP KENNY INC,2017,43168.63,568
ETP_2016,CHEVRON PHILLIPS CHEMICAL,2015,43149.15,71
NobleEnergy_2018,BOS RENTALS LTD,2017,43136.05,109
Anadarko_2014,CREST PROCESS SYSTEMS INC,2013,43127.09,89
ChevronPhillips_2012,MICROSOFT LICENSING GP,2010,43096.67,59
Anadarko_2014,BCERTA,2013,43047.35,103
Anadarko_2014,AUDIO VISUAL INNOVATIONS INC,2013,43016.98,90
Chemours_2016,C KOE METALS LP,2016,42989.4,193
Chemours_2016,URS CORP,2015,42970.09,187
Tesoro_2014,COASTAL CHEMICAL CO LLC,2013,42960.89,59
ETP_2016,KCL CONSTRUCTION LLC,2015,42894.25,101
Anadarko_2014,COLVILLE INC,2012,42880.27,62
Williams_2017,WILLOWRIDGE CONSTRUCTION LTD,2015,42845.19,97
HESSCont_2012,STEFFES CORPORATION,2013,42822.1,80
Anadarko_2014,FREUND CONSTRUCTION INC,2011,42816.03,56
NobleEnergy_2018,ORACLE AMERICA INC,2015,42813.33,75
Chemours_2016,ENTERGY LOUISIANA LLC,2016,42765.57,90
Tesoro_2014,MP ENERGY PARTNERSHIP,2012,42746.8,87
MarathonOil_2013,PUFFER-SWEIVEN LP,2012,42702.47,383
Anadarko_2014,SAMUEL ENGINEERING INC,2012,42689.23,103
Anadarko_2014,SEATRAX INC,2014,42616.87,59
Tesoro_2014,MINDSHARE USA LLC,2013,42609.45,56
Anadarko_2014,TOWERS WATSON DELAWARE INC,2012,42596.9,64
Anadarko_2018,LLOYDS REGISTER DRILLING INTEGRITY,2017,42575.62,198
Anadarko_2014,TIC-THE INDUSTRIAL COMPANY WY INC,2011,42574.02,134
ETP_2016,LOFTIS DRILLING LLC,2015,42515.41,62
Anadarko_2014,EXTREME WELL TESTING LLC,2013,42509.16,55
Anadarko_2014,,2014,42433.84,614
Anadarko_2018,STELLAR DRILLING FLUIDS LLC,2017,42426.89,62
ETP_2016,REF CHEM LP,2015,42393.29,190
ETP_2016,GULLETT AND ASSOCIATES INC,2015,42390.83,252
Chemours_2016,PACKGEN,2016,42388.93,53
Anadarko_2014,BRISCOE RANCH INC,2014,42372.9,782
Williams_2017,SOUTH CENTRAL POWER COMPANY,2016,42329.22,110
Anadarko_2014,WASTE MANAGEMENT OF COLORADO,2013,42303.23,87
Williams_2017,ENERVEST OPERATING LLC,2015,42298.61,76
Anadarko_2014,BMT SCIENTIFIC MARINE SERVICES,2013,42251.06,57
Tesoro_2014,OLYMPIC TUG & BARGE INC,2012,42094.7,359
Chemours_2016,VALERO MARKETING & SUPPLY CO,2016,42090.85,80
Chemours_2016,GATX CORP,2016,42044.28,93
ChevronPhillips_2012,ALBEMARLE CORPORATION,2008,42028.64,210
Chemours_2016,VALERO MARKETING & SUPPLY CO,2015,42022.86,116
Anadarko_2014,B&N CONTRACTORS INC,2014,41919.15,57
ChevronPhillips_2012,PRAXAIR INC,2010,41882.0,236
Anadarko_2014,RED OAK WATER TRANSFER NE LLC,2013,41851.54,98
Anadarko_2014,DOLPHIN SERVICES LLC,2013,41822.91,967
Sunoco_2017,TROPICAL REFRIGERATION,2015,41785.26,54
ETP_2017,CDM RESOURCE MANAGEMENT LLC,2016,41772.88,732
ETP_2017,AON RISK SERVICES SOUTHWEST INC,2016,41767.99,308
Anadarko_2014,COMPANHIA COMERCIAL OSMAN YACOB,2012,41765.91,167
ETP_2017,SOLAR TURBINES INCORPORATED,2016,41729.55,252
Anadarko_2014,GE OIL & GAS WIRELINE SERVICES INC,2014,41708.01,85
NobleEnergy_2018,BOSQUE DISPOSAL SYSTEMS LLC,2015,41683.97,56
MarathonOil_2013,BAKER PETROLITE CORPORATION,2012,41652.64,390
Tesoro_2014,MUSTANG ENGINEERS & CONSTRUCTORS LP,2013,41646.07,353
Anadarko_2014,TERRAQUA RESOURCE MANAGEMENT LLC,2012,41640.05,51
ETP_2017,BRIDGEFIELD ELECTRICAL SERVICES INC,2016,41617.11,184
Williams_2017,PII NORTH AMERICA LLC,2015,41615.95,102
Sunoco_2017,TRADEBE INDUSTRIAL SERVICES,2016,41567.12,176
Williams_2017,BALLARD UTILITY CONSTRUCTION INC,2015,41513.86,58
ETP_2017,OPRONA INC,2016,41503.1,111
Chemours_2016,DELL MARKETING LP,2016,41399.87,56
Tesoro_2014,INNOSPEC FUEL SPECIALTIES,2012,41313.06,271
Williams_2017,CAPSTONE ENERGY SERVICES LLC,2015,41310.82,99
Williams_2017,BASIC SYSTEMS INC,2016,41298.31,58
NobleEnergy_2018,CTAP LLC,2015,41131.27,1371
Sunoco_2017,RLC CONCRETE CONSTRUCTION,2015,41126.82,144
ETP_2016,MICROSOFT LICENSING GP,2015,41112.8,499
Anadarko_2014,CSC INTERESTS INC,2012,41068.88,293
Tesoro_2014,PILLSBURY WINTHROP SHAW PITTMAN LLP,2013,41022.51,60
Williams_2017,TRADE CONSTRUCTION CO LLC,2016,40957.91,376
Williams_2017,PHI INC,2016,40957.59,105
MarathonOil_2013,NORRIS A DOVER COMPANY,2013,40951.1,74
NobleEnergy_2018,TEX-ISLE SUPPLY INC,2016,40943.17,66
Chemours_2016,SHAMROCK TECHNOLOGIES INC,2016,40912.48,62
Williams_2017,BWS CONSTRUCTION LLC,2014,40890.91,70
Anadarko_2014,EAGLE LAND SERVICES INC,2013,40879.43,255
Sanchez_2018,SIDEWINDER DRILLING INC,2016,40859.52,91
MarathonOil_2013,MI SWACO M-I LLC,2011,40856.94,151
Tesoro_2014,OLYMPIC TUG & BARGE INC,2011,40846.74,123
Anadarko_2014,WORTHEY PROPERTIES LTD,2011,40821.1,93
MarathonOil_2013,BAKER ATLAS,2012,40819.04,138
HESSCont_2012,THOMAS TOOLS,2013,40774.04,112
Anadarko_2014,DOYON UNIVERSAL SERVICES LLC,2013,40675.37,119
Williams_2017,HUNT GUILLOT & ASSOCIATES LLC,2017,40670.92,82
Williams_2017,BROCK SERVICES LLC,2017,40668.49,56
Anadarko_2014,PREVIDENCIA SOCIAL,2012,40649.39,339
ChevronPhillips_2012,PRAXAIR INC,2008,40646.51,175
Williams_2017,EXCEL AIRCRAFT LLC,2014,40643.59,183
Williams_2017,COMET CONSULTANTS INC,2016,40586.93,85
Anadarko_2018,Q MAX AMERICA INC,2017,40577.56,199
MarathonOil_2013,SOUTH TEXAS OILFIELD MAINTENANCE IN,2012,40490.13,223
Tesoro_2014,TURNAROUND WELDING SERVICES LLC,2013,40451.15,180
Anadarko_2014,"WOOD GROUP KENNY, INC.",2014,40391.77,311
Anadarko_2014,RED OAK WATER TRANSFER NE LLC,2012,40383.03,130
Sanchez_2018,HAYNES & BOONE,2015,40368.39,56
Williams_2017,GRANDE OILFIELD LLC,2015,40326.5,126
ETP_2016,BRAZOS ROCK INC,2015,40326.38,66
Anadarko_2014,BLACKHAWK SPECIALTY TOOLS,2013,40294.78,175
Sunoco_2017,J E B ENVIRONMENTAL TECH INC,2016,40256.47,81
Williams_2017,EFFICIENT PIPELINE LLC,2015,40254.71,67
ETP_2017,PARADIGM CONTROLS OF,2016,40245.38,54
Williams_2017,LATHAM & WATKINS LLP,2014,40243.75,73
Anadarko_2014,UNITED LLC,2014,40170.81,527
MarathonOil_2013,FRANKS CASING CREW & RENTAL TOOLS INC,2012,40165.12,120
Anadarko_2014,PT ARTHA TELEKOMINDO,2011,40152.63,53
Anadarko_2014,FLUID DISPOSAL SPECIALTIES INC,2012,40122.45,104
ETP_2017,GRANT THORNTON LLP,2016,40119.21,151
ETP_2017,HUNT GUILLOT & ASSOCIATES LLC,2016,40012.23,74
Sunoco_2017,MUREX NA LTD,2016,39988.05,189
Anadarko_2014,SCIENTIFIC DRILLING INTERNATIONAL I,2013,39975.0,526
ETP_2016,TURN KEY SPECIALISTS INC,2015,39974.52,311
MarathonOil_2013,INTEGRATED PRODUCTION SERVICES,2012,39965.45,357
Anadarko_2014,"RANCHO ENCANTADO, L.P.",2011,39953.37,73
Anadarko_2014,EPIC INTEGRATED SERVICES INC,2011,39949.14,72
Tesoro_2014,EXXONMOBIL OIL CORPORATION,2013,39902.9,11275
Anadarko_2014,UNIVERSAL WELL SERVICES INC,2011,39896.01,279
Sanchez_2018,CUDD PRESSURE CONTROL INC,2015,39873.78,139
Williams_2017,BLUE SKY CONSTRUCTION LLC,2016,39859.5,162
Williams_2017,WAUKESHA PEARCE INDUSTRIES LLC,2016,39812.29,171
ETP_2017,GASTECH ENGINEERING LLC,2016,39738.65,72
MarathonOil_2013,SUNBURST CONSULTING INC,2012,39712.26,95
ChevronPhillips_2012,AIR LIQUIDE AMERICA LP,2008,39693.03,158
Williams_2017,APPALACHIA MIDSTREAM SERVICES LLC,2015,39632.85,120
NobleEnergy_2018,FIELD & TECHNICAL SERVICES LLC,2016,39629.15,64
Williams_2017,LOUISIANA CRANE & CONSTRUCTION LLC,2014,39581.57,78
Tesoro_2014,PRAXAIR SERVICES INC,2012,39518.29,70
Sanchez_2018,US SILICA COMPANY,2017,39504.03,70
Anadarko_2014,"TRI-STATE ELECTRICAL CONTRACTORS, I",2011,39478.55,110
Anadarko_2014,ARDENT SERVICES LLC,2014,39456.04,63
Anadarko_2014,NALCO FAB TECH LLC,2014,39395.19,246
MarathonOil_2013,BAKER OIL TOOLS,2013,39356.5,458
Sanchez_2018,THRU TUBING SOLUTIONS INC,2018,39346.28,121
Anadarko_2014,"COLD CREEK CONSTRUCTION, LTD.",2013,39323.72,141
Tesoro_2014,GIBSON DUNN & CRUTCHER LLP,2012,39272.0,89
Williams_2017,CAMERON SOLUTIONS INC,2015,39265.11,135
NobleEnergy_2018,SPRABERRY PRODUCTION SERVICES LLC,2017,39238.65,111
ChevronPhillips_2012,ZACHRY INDUSTRIAL INC,2011,39213.51,1645
Chemours_2016,BAG CORP,2016,39193.77,167
Anadarko_2014,SUPERIOR ENERGY SERVICES LLC,2014,39180.22,158
Williams_2017,CARDNO INC,2016,39173.52,78
ETP_2017,LEGACY FIELD SERVICES LLC,2016,39138.74,201
Williams_2017,SUNLAND CONSTRUCTION INC,2017,39088.75,266
Anadarko_2014,STABIL DRILL SPECIALTIES LLC,2011,39069.46,220
Williams_2017,UTICA EAST OHIO MIDSTREAM LLC,2015,39065.38,86
